Player unique ID,Player nickname,Player dani rank,Player quantitative skill,Player ceiling skill,Player peak skill,Player contribution to model training,Player diligence rate,Player IR sources
74023,chiko02,-/-,-0.28993030462198427,-0.07774628420040994,1.1663043163755633,0.0036095566798396324,0.009330469658130003,lr2
147432,flgrns,-/-,-0.29008006342429854,-0.23341068689123207,1.3500726688692977,0.0035664009322462138,0.010167791574167544,lr2
41564,rcross,-/-,-0.2902328552827639,-0.04905870719860563,1.586560515151829,0.0027038358136595997,0.007008548186873249,lr2
148297,idia0780,-/-,-0.2902632019031651,-0.07557743199735964,1.0575033263447162,0.002372843956609552,0.00558236093226127,lr2
153783,y0tiko,-/-,-0.2902637971817528,-0.1703247712414007,1.1327600390100212,0.004946801887439628,0.014339002791926462,lr2
46049,うらのあき,-/-,-0.2903745721885634,0.002217217426383391,1.150449824736237,0.0037114190877706914,0.00788361833118664,lr2
135444,kan,-/-,-0.2903820185051311,-0.30369126879525643,1.0996155049326615,0.005243714599188697,0.015069933580342032,lr2
153244,foras,-/-,-0.29054524895334377,-0.10163760121447532,1.0860301425239012,0.0031626397525366195,0.006911236333548738,lr2
188600,み,★04/-,-0.2908831444032704,-0.2760558717636931,1.0853956633837183,0.004286239337091076,0.011835157214388332,lr2
59787,heipon,-/-,-0.2912137964103323,-0.36302600849600114,-0.2912137964103323,0.008597794131040542,0.024778237044465544,lr2
186283,CSSREX,★05/-,-0.29144953053840084,0.9636987079923188,1.6230271653384651,0.00436698381606982,0.007289959357412777,lr2
25282,parler,-/-,-0.2916485543092834,-0.18520221268807283,1.2151572631337952,0.004394303435931962,0.012815281978275975,lr2
157779,SHABON,★05/-,-0.29171134797601117,-0.6080810813381704,1.3415540189446804,0.004960069918003697,0.007511874088137237,lr2
90594,ALEX,-/-,-0.2919645462414154,0.10701235994217972,1.1759388070890129,0.00423526544417701,0.00903798191882753,lr2
57807,あんど,-/-,-0.29199224016689795,-0.396459568438555,1.1481019121680496,0.0034538770294848162,0.0074407472041510695,lr2
19331,ももめがね,★04/-,-0.2920175996758147,0.03201517586773112,1.2025240463581068,0.003125460899827677,0.00626182081150449,lr2
117757,keyboard,-/-,-0.29205493996787574,-0.16730843007914586,1.2647670267640891,0.003800021401914157,0.008181517939995626,lr2
180707,メイニャ,-/-,-0.29215046814886564,0.9275083455493592,1.5572186919362216,0.002422000159419096,0.004003430602086281,lr2
165698,大場なな,★06/-,-0.29228051474809086,0.20034524347651606,1.160417417891949,0.002833400037272257,0.006449394189567581,lr2
94851,bmsmr,-/-,-0.2922921150279172,-0.36439725299656645,-0.2922921150279172,0.006904762580648697,0.019789609739289473,lr2
12053,prism,★04/-,-0.29240364947409614,0.17135490423536642,1.234349173056789,0.005088715577486139,0.008852509662386886,"lr2,tachi"
65801,YOTTO,-/-,-0.29258590891205893,-0.3650757067086267,1.3391277204335306,0.004099741569984776,0.007709253218436134,lr2
69719,QAZWSXEDCRF,-/-,-0.29275569429430437,0.0018512451583474095,1.3405316394350406,0.0025037953725144807,0.0070184356156292,lr2
13695,プルルート,★01/-,-0.29296312935030494,-0.1965460092566291,1.4161451860149716,0.005000486391422724,0.008845808280534573,lr2
33694,IWASAKI3,★02/-,-0.29306008737249595,0.10791942680275787,1.3113713021048274,0.003066213586459755,0.00580951970731029,lr2
132055,10481024,-/-,-0.293107261841209,-0.29595654771226776,1.0351069330508271,0.006250002573036785,0.017188071889034352,lr2
11694,しんや,-/-,-0.2932987912174793,0.05211965581112528,1.0939459393587154,0.0040007042897590465,0.008019073284186358,lr2
8543,yukson,★04/-,-0.29353130833738833,-0.8067945011603114,1.635897124695022,0.0039327839233947,0.007500561351491849,lr2
27328,DENJIN,-/-,-0.29370707655248496,-0.15838908063564439,1.043323423364632,0.0032448845863143516,0.0075443359131496576,lr2
131870,sar,-/-,-0.2939412025692179,-0.0800317644756579,1.0876476285822854,0.004274690894321505,0.007778251200658934,lr2
124280,naoto,-/-,-0.294095251851305,-0.2891189707887617,1.0107726140963817,0.0044021761448986285,0.012426431272074252,lr2
2216,ababababa,-/-,-0.2941721863676126,-1.0873156746067942,-0.2941721863676126,0.004160373158746027,0.010338597025664588,"lr2,tachi"
42912,あのたー,-/-,-0.29421288001899576,-0.22652732193518013,1.2064405151926483,0.003044777107750606,0.0068398996161337655,lr2
186835,guest1234,-/-,-0.2942452643504849,-0.25435635090148623,1.1179433951346047,0.0035476631076172857,0.010448200510397824,lr2
